filename,class_name
750.jpg,Offline-Module
6720.jpg,Cell
17096.jpg,No-Anomaly
7832.jpg,Cracking
8832.jpg,Vegetation
2066.jpg,Diode
4421.jpg,Cell-Multi
9264.jpg,Vegetation
7238.jpg,Cracking
14465.jpg,No-Anomaly
3970.jpg,Cell-Multi
7080.jpg,Cracking
14371.jpg,No-Anomaly
13289.jpg,No-Anomaly
2511.jpg,Shadowing
16505.jpg,No-Anomaly
8619.jpg,Vegetation
442.jpg,Offline-Module
15756.jpg,No-Anomaly
14442.jpg,No-Anomaly
812.jpg,Offline-Module
13763.jpg,No-Anomaly
9424.jpg,Vegetation
6295.jpg,Cell
635.jpg,Offline-Module
16649.jpg,No-Anomaly
18305.jpg,No-Anomaly
19688.jpg,No-Anomaly
2597.jpg,Shadowing
2104.jpg,Diode
17910.jpg,No-Anomaly
1625.jpg,Diode
17334.jpg,No-Anomaly
1889.jpg,Diode
4855.jpg,Cell
10288.jpg,No-Anomaly
16406.jpg,No-Anomaly
10229.jpg,No-Anomaly
14659.jpg,No-Anomaly
16267.jpg,No-Anomaly
6278.jpg,Cell
17955.jpg,No-Anomaly
4404.jpg,Cell-Multi
8409.jpg,Vegetation
18367.jpg,No-Anomaly
10498.jpg,No-Anomaly
1235.jpg,Diode
12576.jpg,No-Anomaly
13949.jpg,No-Anomaly
17811.jpg,No-Anomaly
18048.jpg,No-Anomaly
18495.jpg,No-Anomaly
7353.jpg,Cracking
11981.jpg,No-Anomaly
13112.jpg,No-Anomaly
13654.jpg,No-Anomaly
6574.jpg,Cell
16726.jpg,No-Anomaly
7621.jpg,Cracking
19263.jpg,No-Anomaly
7944.jpg,Hot-Spot-Multi
13914.jpg,No-Anomaly
1310.jpg,Diode
4028.jpg,Cell-Multi
8332.jpg,Soiling
13133.jpg,No-Anomaly
6862.jpg,Hot-Spot
2016.jpg,Diode
2373.jpg,Diode
16639.jpg,No-Anomaly
16702.jpg,No-Anomaly
3406.jpg,Shadowing
6845.jpg,Hot-Spot
10726.jpg,No-Anomaly
11534.jpg,No-Anomaly
18468.jpg,No-Anomaly
9824.jpg,Vegetation
13367.jpg,No-Anomaly
10528.jpg,No-Anomaly
9701.jpg,Vegetation
284.jpg,Offline-Module
3726.jpg,Cell-Multi
3540.jpg,Shadowing
16710.jpg,No-Anomaly
7728.jpg,Cracking
15706.jpg,No-Anomaly
3447.jpg,Shadowing
7164.jpg,Cracking
11252.jpg,No-Anomaly
17071.jpg,No-Anomaly
7296.jpg,Cracking
9694.jpg,Vegetation
11195.jpg,No-Anomaly
12458.jpg,No-Anomaly
12091.jpg,No-Anomaly
2191.jpg,Diode
1208.jpg,Diode
13810.jpg,No-Anomaly
19189.jpg,No-Anomaly
17187.jpg,No-Anomaly
19895.jpg,No-Anomaly
3049.jpg,Shadowing
5845.jpg,Cell
15441.jpg,No-Anomaly
18069.jpg,No-Anomaly
13328.jpg,No-Anomaly
11207.jpg,No-Anomaly
9662.jpg,Vegetation
6033.jpg,Cell
19572.jpg,No-Anomaly
10394.jpg,No-Anomaly
19123.jpg,No-Anomaly
4742.jpg,Cell-Multi
4821.jpg,Cell-Multi
13143.jpg,No-Anomaly
10542.jpg,No-Anomaly
14587.jpg,No-Anomaly
170.jpg,Offline-Module
6333.jpg,Cell
12289.jpg,No-Anomaly
8987.jpg,Vegetation
3494.jpg,Shadowing
14253.jpg,No-Anomaly
2198.jpg,Diode
11042.jpg,No-Anomaly
6291.jpg,Cell
10946.jpg,No-Anomaly
1214.jpg,Diode
1712.jpg,Diode
3175.jpg,Shadowing
6089.jpg,Cell
10554.jpg,No-Anomaly
7950.jpg,Hot-Spot-Multi
19436.jpg,No-Anomaly
9967.jpg,Vegetation
3774.jpg,Cell-Multi
15640.jpg,No-Anomaly
1257.jpg,Diode
925.jpg,Diode-Multi
7872.jpg,Cracking
7835.jpg,Cracking
408.jpg,Offline-Module
6778.jpg,Hot-Spot
13889.jpg,No-Anomaly
17057.jpg,No-Anomaly
4046.jpg,Cell-Multi
1872.jpg,Diode
7703.jpg,Cracking
18090.jpg,No-Anomaly
12392.jpg,No-Anomaly
5273.jpg,Cell
3306.jpg,Shadowing
16466.jpg,No-Anomaly
18446.jpg,No-Anomaly
17284.jpg,No-Anomaly
7720.jpg,Cracking
9877.jpg,Vegetation
5478.jpg,Cell
13552.jpg,No-Anomaly
5016.jpg,Cell
13200.jpg,No-Anomaly
3697.jpg,Cell-Multi
9801.jpg,Vegetation
11394.jpg,No-Anomaly
19884.jpg,No-Anomaly
6559.jpg,Cell
14777.jpg,No-Anomaly
4355.jpg,Cell-Multi
4081.jpg,Cell-Multi
17904.jpg,No-Anomaly
8876.jpg,Vegetation
16065.jpg,No-Anomaly
7797.jpg,Cracking
14459.jpg,No-Anomaly
5613.jpg,Cell
13190.jpg,No-Anomaly
6531.jpg,Cell
3026.jpg,Shadowing
18008.jpg,No-Anomaly
13856.jpg,No-Anomaly
18200.jpg,No-Anomaly
5296.jpg,Cell
6488.jpg,Cell
461.jpg,Offline-Module
1528.jpg,Diode
1803.jpg,Diode
13271.jpg,No-Anomaly
19774.jpg,No-Anomaly
5103.jpg,Cell
3241.jpg,Shadowing
10186.jpg,No-Anomaly
9365.jpg,Vegetation
616.jpg,Offline-Module
4284.jpg,Cell-Multi
3746.jpg,Cell-Multi
18522.jpg,No-Anomaly
9619.jpg,Vegetation
9921.jpg,Vegetation
3702.jpg,Cell-Multi
14935.jpg,No-Anomaly
6082.jpg,Cell
10240.jpg,No-Anomaly
6673.jpg,Cell
8608.jpg,Vegetation
8537.jpg,Vegetation
12849.jpg,No-Anomaly
8404.jpg,Vegetation
12048.jpg,No-Anomaly
13573.jpg,No-Anomaly
14475.jpg,No-Anomaly
16526.jpg,No-Anomaly
15696.jpg,No-Anomaly
12317.jpg,No-Anomaly
13869.jpg,No-Anomaly
15757.jpg,No-Anomaly
6140.jpg,Cell
10279.jpg,No-Anomaly
17987.jpg,No-Anomaly
3285.jpg,Shadowing
10024.jpg,No-Anomaly
14108.jpg,No-Anomaly
16154.jpg,No-Anomaly
18136.jpg,No-Anomaly
1055.jpg,Diode
14760.jpg,No-Anomaly
18742.jpg,No-Anomaly
16625.jpg,No-Anomaly
13569.jpg,No-Anomaly
16470.jpg,No-Anomaly
5136.jpg,Cell
8498.jpg,Vegetation
2401.jpg,Diode
15815.jpg,No-Anomaly
755.jpg,Offline-Module
42.jpg,Offline-Module
828.jpg,Diode-Multi
12874.jpg,No-Anomaly
7492.jpg,Cracking
18484.jpg,No-Anomaly
10348.jpg,No-Anomaly
12730.jpg,No-Anomaly
2265.jpg,Diode
1057.jpg,Diode
6450.jpg,Cell
6818.jpg,Hot-Spot
517.jpg,Offline-Module
1093.jpg,Diode
15806.jpg,No-Anomaly
11908.jpg,No-Anomaly
14906.jpg,No-Anomaly
12444.jpg,No-Anomaly
4983.jpg,Cell
3943.jpg,Cell-Multi
18292.jpg,No-Anomaly
17311.jpg,No-Anomaly
336.jpg,Offline-Module
11160.jpg,No-Anomaly
7715.jpg,Cracking
4441.jpg,Cell-Multi
10159.jpg,No-Anomaly
2841.jpg,Shadowing
5795.jpg,Cell
4340.jpg,Cell-Multi
16804.jpg,No-Anomaly
13078.jpg,No-Anomaly
1820.jpg,Diode
15209.jpg,No-Anomaly
15093.jpg,No-Anomaly
15699.jpg,No-Anomaly
3255.jpg,Shadowing
17503.jpg,No-Anomaly
3688.jpg,Cell-Multi
11860.jpg,No-Anomaly
69.jpg,Offline-Module
5982.jpg,Cell
15984.jpg,No-Anomaly
9037.jpg,Vegetation
9784.jpg,Vegetation
7368.jpg,Cracking
5413.jpg,Cell
7075.jpg,Cracking
7476.jpg,Cracking
2902.jpg,Shadowing
5869.jpg,Cell
9842.jpg,Vegetation
1637.jpg,Diode
4506.jpg,Cell-Multi
19898.jpg,No-Anomaly
12877.jpg,No-Anomaly
7581.jpg,Cracking
17657.jpg,No-Anomaly
2578.jpg,Shadowing
2491.jpg,Diode
9393.jpg,Vegetation
7254.jpg,Cracking
4452.jpg,Cell-Multi
13254.jpg,No-Anomaly
5099.jpg,Cell
14824.jpg,No-Anomaly
18512.jpg,No-Anomaly
3757.jpg,Cell-Multi
16962.jpg,No-Anomaly
6007.jpg,Cell
14928.jpg,No-Anomaly
15639.jpg,No-Anomaly
11312.jpg,No-Anomaly
1049.jpg,Diode
1227.jpg,Diode
12583.jpg,No-Anomaly
16435.jpg,No-Anomaly
2131.jpg,Diode
9894.jpg,Vegetation
1591.jpg,Diode
11547.jpg,No-Anomaly
11119.jpg,No-Anomaly
4188.jpg,Cell-Multi
19874.jpg,No-Anomaly
2589.jpg,Shadowing
4602.jpg,Cell-Multi
12783.jpg,No-Anomaly
5354.jpg,Cell
5181.jpg,Cell
17313.jpg,No-Anomaly
11141.jpg,No-Anomaly
3813.jpg,Cell-Multi
1105.jpg,Diode
13223.jpg,No-Anomaly
13847.jpg,No-Anomaly
2854.jpg,Shadowing
9319.jpg,Vegetation
18155.jpg,No-Anomaly
10004.jpg,No-Anomaly
12555.jpg,No-Anomaly
17545.jpg,No-Anomaly
10099.jpg,No-Anomaly
288.jpg,Offline-Module
11829.jpg,No-Anomaly
17607.jpg,No-Anomaly
16413.jpg,No-Anomaly
13702.jpg,No-Anomaly
14985.jpg,No-Anomaly
14990.jpg,No-Anomaly
13576.jpg,No-Anomaly
18288.jpg,No-Anomaly
15164.jpg,No-Anomaly
8025.jpg,Hot-Spot-Multi
4567.jpg,Cell-Multi
3333.jpg,Shadowing
14506.jpg,No-Anomaly
2490.jpg,Diode
3874.jpg,Cell-Multi
17569.jpg,No-Anomaly
15967.jpg,No-Anomaly
19663.jpg,No-Anomaly
5172.jpg,Cell
15752.jpg,No-Anomaly
15459.jpg,No-Anomaly
14713.jpg,No-Anomaly
13596.jpg,No-Anomaly
553.jpg,Offline-Module
8534.jpg,Vegetation
6617.jpg,Cell
8119.jpg,Hot-Spot-Multi
12011.jpg,No-Anomaly
10419.jpg,No-Anomaly
12936.jpg,No-Anomaly
17619.jpg,No-Anomaly
17747.jpg,No-Anomaly
2802.jpg,Shadowing
9127.jpg,Vegetation
14969.jpg,No-Anomaly
19443.jpg,No-Anomaly
17480.jpg,No-Anomaly
8814.jpg,Vegetation
15066.jpg,No-Anomaly
11603.jpg,No-Anomaly
5739.jpg,Cell
15473.jpg,No-Anomaly
18829.jpg,No-Anomaly
4313.jpg,Cell-Multi
17491.jpg,No-Anomaly
9768.jpg,Vegetation
17399.jpg,No-Anomaly
13747.jpg,No-Anomaly
9681.jpg,Vegetation
17995.jpg,No-Anomaly
4205.jpg,Cell-Multi
2133.jpg,Diode
14691.jpg,No-Anomaly
2740.jpg,Shadowing
9689.jpg,Vegetation
13557.jpg,No-Anomaly
15019.jpg,No-Anomaly
9828.jpg,Vegetation
2813.jpg,Shadowing
19152.jpg,No-Anomaly
10796.jpg,No-Anomaly
15119.jpg,No-Anomaly
9899.jpg,Vegetation
3275.jpg,Shadowing
13962.jpg,No-Anomaly
10307.jpg,No-Anomaly
12097.jpg,No-Anomaly
6820.jpg,Hot-Spot
3529.jpg,Shadowing
778.jpg,Offline-Module
16636.jpg,No-Anomaly
8271.jpg,Soiling
8618.jpg,Vegetation
11324.jpg,No-Anomaly
1996.jpg,Diode
17969.jpg,No-Anomaly
3763.jpg,Cell-Multi
8979.jpg,Vegetation
5488.jpg,Cell
16727.jpg,No-Anomaly
18977.jpg,No-Anomaly
8911.jpg,Vegetation
18077.jpg,No-Anomaly
14833.jpg,No-Anomaly
10462.jpg,No-Anomaly
18149.jpg,No-Anomaly
3790.jpg,Cell-Multi
12478.jpg,No-Anomaly
1211.jpg,Diode
11105.jpg,No-Anomaly
7617.jpg,Cracking
12185.jpg,No-Anomaly
19459.jpg,No-Anomaly
10122.jpg,No-Anomaly
19247.jpg,No-Anomaly
14212.jpg,No-Anomaly
12858.jpg,No-Anomaly
5239.jpg,Cell
11069.jpg,No-Anomaly
17985.jpg,No-Anomaly
1466.jpg,Diode
17223.jpg,No-Anomaly
16795.jpg,No-Anomaly
12026.jpg,No-Anomaly
15528.jpg,No-Anomaly
5022.jpg,Cell
1534.jpg,Diode
9075.jpg,Vegetation
15198.jpg,No-Anomaly
2639.jpg,Shadowing
16782.jpg,No-Anomaly
19563.jpg,No-Anomaly
5485.jpg,Cell
8698.jpg,Vegetation
18632.jpg,No-Anomaly
13418.jpg,No-Anomaly
4299.jpg,Cell-Multi
4540.jpg,Cell-Multi
1253.jpg,Diode
6131.jpg,Cell
4195.jpg,Cell-Multi
5329.jpg,Cell
1056.jpg,Diode
1099.jpg,Diode
6914.jpg,Hot-Spot
4369.jpg,Cell-Multi
3340.jpg,Shadowing
12506.jpg,No-Anomaly
10319.jpg,No-Anomaly
16683.jpg,No-Anomaly
6138.jpg,Cell
2483.jpg,Diode
1581.jpg,Diode
6178.jpg,Cell
18213.jpg,No-Anomaly
13718.jpg,No-Anomaly
13156.jpg,No-Anomaly
7976.jpg,Hot-Spot-Multi
12857.jpg,No-Anomaly
5040.jpg,Cell
7676.jpg,Cracking
16941.jpg,No-Anomaly
274.jpg,Offline-Module
882.jpg,Diode-Multi
13017.jpg,No-Anomaly
8462.jpg,Vegetation
3040.jpg,Shadowing
6705.jpg,Cell
15187.jpg,No-Anomaly
2840.jpg,Shadowing
3226.jpg,Shadowing
16449.jpg,No-Anomaly
3319.jpg,Shadowing
11463.jpg,No-Anomaly
11910.jpg,No-Anomaly
3644.jpg,Cell-Multi
6419.jpg,Cell
5725.jpg,Cell
10140.jpg,No-Anomaly
12636.jpg,No-Anomaly
2939.jpg,Shadowing
14604.jpg,No-Anomaly
2051.jpg,Diode
8574.jpg,Vegetation
5867.jpg,Cell
11437.jpg,No-Anomaly
985.jpg,Diode-Multi
2988.jpg,Shadowing
19039.jpg,No-Anomaly
14214.jpg,No-Anomaly
3550.jpg,Shadowing
16321.jpg,No-Anomaly
3190.jpg,Shadowing
5690.jpg,Cell
9578.jpg,Vegetation
2852.jpg,Shadowing
19976.jpg,No-Anomaly
10570.jpg,No-Anomaly
17749.jpg,No-Anomaly
17782.jpg,No-Anomaly
12673.jpg,No-Anomaly
9113.jpg,Vegetation
12489.jpg,No-Anomaly
7174.jpg,Cracking
16520.jpg,No-Anomaly
6627.jpg,Cell
5013.jpg,Cell
3722.jpg,Cell-Multi
2646.jpg,Shadowing
19418.jpg,No-Anomaly
1483.jpg,Diode
8668.jpg,Vegetation
11189.jpg,No-Anomaly
1042.jpg,Diode
3841.jpg,Cell-Multi
18530.jpg,No-Anomaly
9992.jpg,Vegetation
12766.jpg,No-Anomaly
11199.jpg,No-Anomaly
3796.jpg,Cell-Multi
17976.jpg,No-Anomaly
7312.jpg,Cracking
8847.jpg,Vegetation
15976.jpg,No-Anomaly
3201.jpg,Shadowing
2920.jpg,Shadowing
10711.jpg,No-Anomaly
8660.jpg,Vegetation
12657.jpg,No-Anomaly
671.jpg,Offline-Module
15846.jpg,No-Anomaly
14596.jpg,No-Anomaly
19250.jpg,No-Anomaly
1819.jpg,Diode
7588.jpg,Cracking
7736.jpg,Cracking
14191.jpg,No-Anomaly
10168.jpg,No-Anomaly
5644.jpg,Cell
8269.jpg,Soiling
15910.jpg,No-Anomaly
4668.jpg,Cell-Multi
19304.jpg,No-Anomaly
1813.jpg,Diode
2865.jpg,Shadowing
16738.jpg,No-Anomaly
16900.jpg,No-Anomaly
8687.jpg,Vegetation
8545.jpg,Vegetation
10429.jpg,No-Anomaly
16805.jpg,No-Anomaly
2294.jpg,Diode
16781.jpg,No-Anomaly
14208.jpg,No-Anomaly
16583.jpg,No-Anomaly
7515.jpg,Cracking
2232.jpg,Diode
11605.jpg,No-Anomaly
13370.jpg,No-Anomaly
10685.jpg,No-Anomaly
12728.jpg,No-Anomaly
15041.jpg,No-Anomaly
5454.jpg,Cell
4373.jpg,Cell-Multi
14736.jpg,No-Anomaly
14029.jpg,No-Anomaly
2056.jpg,Diode
9597.jpg,Vegetation
8375.jpg,Vegetation
6844.jpg,Hot-Spot
1582.jpg,Diode
1474.jpg,Diode
8476.jpg,Vegetation
7991.jpg,Hot-Spot-Multi
13558.jpg,No-Anomaly
4689.jpg,Cell-Multi
17494.jpg,No-Anomaly
871.jpg,Diode-Multi
3007.jpg,Shadowing
8652.jpg,Vegetation
16800.jpg,No-Anomaly
19493.jpg,No-Anomaly
2252.jpg,Diode
11410.jpg,No-Anomaly
13935.jpg,No-Anomaly
3620.jpg,Cell-Multi
1666.jpg,Diode
5379.jpg,Cell
19.jpg,Offline-Module
18001.jpg,No-Anomaly
1379.jpg,Diode
6861.jpg,Hot-Spot
16512.jpg,No-Anomaly
11675.jpg,No-Anomaly
18498.jpg,No-Anomaly
19367.jpg,No-Anomaly
18589.jpg,No-Anomaly
15296.jpg,No-Anomaly
612.jpg,Offline-Module
12497.jpg,No-Anomaly
19167.jpg,No-Anomaly
19095.jpg,No-Anomaly
16992.jpg,No-Anomaly
7796.jpg,Cracking
16667.jpg,No-Anomaly
6810.jpg,Hot-Spot
12256.jpg,No-Anomaly
19241.jpg,No-Anomaly
8229.jpg,Soiling
14700.jpg,No-Anomaly
18140.jpg,No-Anomaly
15537.jpg,No-Anomaly
5977.jpg,Cell
13236.jpg,No-Anomaly
12706.jpg,No-Anomaly
3511.jpg,Shadowing
16888.jpg,No-Anomaly
11564.jpg,No-Anomaly
12435.jpg,No-Anomaly
9999.jpg,Vegetation
9385.jpg,Vegetation
696.jpg,Offline-Module
19880.jpg,No-Anomaly
8531.jpg,Vegetation
1978.jpg,Diode
9723.jpg,Vegetation
5457.jpg,Cell
17365.jpg,No-Anomaly
6577.jpg,Cell
14284.jpg,No-Anomaly
9066.jpg,Vegetation
2613.jpg,Shadowing
18494.jpg,No-Anomaly
19037.jpg,No-Anomaly
18554.jpg,No-Anomaly
7532.jpg,Cracking
13309.jpg,No-Anomaly
3310.jpg,Shadowing
14929.jpg,No-Anomaly
14632.jpg,No-Anomaly
10189.jpg,No-Anomaly
3824.jpg,Cell-Multi
18210.jpg,No-Anomaly
9940.jpg,Vegetation
15174.jpg,No-Anomaly
2756.jpg,Shadowing
18173.jpg,No-Anomaly
6332.jpg,Cell
161.jpg,Offline-Module
8774.jpg,Vegetation
865.jpg,Diode-Multi
2211.jpg,Diode
18702.jpg,No-Anomaly
19838.jpg,No-Anomaly
762.jpg,Offline-Module
13082.jpg,No-Anomaly
16948.jpg,No-Anomaly
6358.jpg,Cell
10280.jpg,No-Anomaly
2336.jpg,Diode
13665.jpg,No-Anomaly
11856.jpg,No-Anomaly
1090.jpg,Diode
18648.jpg,No-Anomaly
6234.jpg,Cell
2461.jpg,Diode
497.jpg,Offline-Module
14324.jpg,No-Anomaly
19115.jpg,No-Anomaly
2623.jpg,Shadowing
515.jpg,Offline-Module
18901.jpg,No-Anomaly
4201.jpg,Cell-Multi
14168.jpg,No-Anomaly
6699.jpg,Cell
19582.jpg,No-Anomaly
15214.jpg,No-Anomaly
18576.jpg,No-Anomaly
16551.jpg,No-Anomaly
18914.jpg,No-Anomaly
11494.jpg,No-Anomaly
19371.jpg,No-Anomaly
15553.jpg,No-Anomaly
12211.jpg,No-Anomaly
6177.jpg,Cell
11986.jpg,No-Anomaly
15940.jpg,No-Anomaly
14569.jpg,No-Anomaly
7049.jpg,Cracking
3454.jpg,Shadowing
18982.jpg,No-Anomaly
15894.jpg,No-Anomaly
5144.jpg,Cell
17297.jpg,No-Anomaly
12141.jpg,No-Anomaly
3660.jpg,Cell-Multi
13769.jpg,No-Anomaly
6951.jpg,Hot-Spot
1870.jpg,Diode
13308.jpg,No-Anomaly
9858.jpg,Vegetation
10844.jpg,No-Anomaly
16133.jpg,No-Anomaly
5735.jpg,Cell
3392.jpg,Shadowing
3228.jpg,Shadowing
2575.jpg,Shadowing
3605.jpg,Cell-Multi
1627.jpg,Diode
9995.jpg,Vegetation
12033.jpg,No-Anomaly
17881.jpg,No-Anomaly
15192.jpg,No-Anomaly
5025.jpg,Cell
14729.jpg,No-Anomaly
17291.jpg,No-Anomaly
119.jpg,Offline-Module
897.jpg,Diode-Multi
2995.jpg,Shadowing
4818.jpg,Cell-Multi
18127.jpg,No-Anomaly
13684.jpg,No-Anomaly
7062.jpg,Cracking
13479.jpg,No-Anomaly
15710.jpg,No-Anomaly
8009.jpg,Hot-Spot-Multi
7116.jpg,Cracking
1408.jpg,Diode
10303.jpg,No-Anomaly
11162.jpg,No-Anomaly
3880.jpg,Cell-Multi
11442.jpg,No-Anomaly
17982.jpg,No-Anomaly
999.jpg,Diode-Multi
14657.jpg,No-Anomaly
103.jpg,Offline-Module
4058.jpg,Cell-Multi
5250.jpg,Cell
11614.jpg,No-Anomaly
19587.jpg,No-Anomaly
17460.jpg,No-Anomaly
19845.jpg,No-Anomaly
10381.jpg,No-Anomaly
3975.jpg,Cell-Multi
6508.jpg,Cell
17158.jpg,No-Anomaly
6480.jpg,Cell
17933.jpg,No-Anomaly
6151.jpg,Cell
2750.jpg,Shadowing
11673.jpg,No-Anomaly
15392.jpg,No-Anomaly
13034.jpg,No-Anomaly
16569.jpg,No-Anomaly
8028.jpg,Hot-Spot-Multi
229.jpg,Offline-Module
14462.jpg,No-Anomaly
12226.jpg,No-Anomaly
10647.jpg,No-Anomaly
11020.jpg,No-Anomaly
12232.jpg,No-Anomaly
16859.jpg,No-Anomaly
13699.jpg,No-Anomaly
3174.jpg,Shadowing
19407.jpg,No-Anomaly
11598.jpg,No-Anomaly
12677.jpg,No-Anomaly
10095.jpg,No-Anomaly
2425.jpg,Diode
15905.jpg,No-Anomaly
9532.jpg,Vegetation
11120.jpg,No-Anomaly
11713.jpg,No-Anomaly
16532.jpg,No-Anomaly
16523.jpg,No-Anomaly
7206.jpg,Cracking
12175.jpg,No-Anomaly
18940.jpg,No-Anomaly
1595.jpg,Diode
689.jpg,Offline-Module
19135.jpg,No-Anomaly
15604.jpg,No-Anomaly
15825.jpg,No-Anomaly
3231.jpg,Shadowing
17788.jpg,No-Anomaly
4922.jpg,Cell
18163.jpg,No-Anomaly
2450.jpg,Diode
7593.jpg,Cracking
11304.jpg,No-Anomaly
9541.jpg,Vegetation
18172.jpg,No-Anomaly
10402.jpg,No-Anomaly
14068.jpg,No-Anomaly
6406.jpg,Cell
7943.jpg,Hot-Spot-Multi
11425.jpg,No-Anomaly
16152.jpg,No-Anomaly
17206.jpg,No-Anomaly
6719.jpg,Cell
4133.jpg,Cell-Multi
12823.jpg,No-Anomaly
930.jpg,Diode-Multi
4238.jpg,Cell-Multi
17921.jpg,No-Anomaly
15975.jpg,No-Anomaly
11578.jpg,No-Anomaly
5340.jpg,Cell
18384.jpg,No-Anomaly
19649.jpg,No-Anomaly
2599.jpg,Shadowing
2655.jpg,Shadowing
2358.jpg,Diode
15082.jpg,No-Anomaly
4963.jpg,Cell
10049.jpg,No-Anomaly
12648.jpg,No-Anomaly
3730.jpg,Cell-Multi
9516.jpg,Vegetation
8624.jpg,Vegetation
10438.jpg,No-Anomaly
11471.jpg,No-Anomaly
8859.jpg,Vegetation
4726.jpg,Cell-Multi
16762.jpg,No-Anomaly
509.jpg,Offline-Module
13867.jpg,No-Anomaly
17159.jpg,No-Anomaly
15368.jpg,No-Anomaly
18661.jpg,No-Anomaly
4759.jpg,Cell-Multi
13811.jpg,No-Anomaly
17000.jpg,No-Anomaly
2807.jpg,Shadowing
15609.jpg,No-Anomaly
11181.jpg,No-Anomaly
1036.jpg,Diode
4426.jpg,Cell-Multi
18860.jpg,No-Anomaly
18935.jpg,No-Anomaly
2980.jpg,Shadowing
1482.jpg,Diode
11746.jpg,No-Anomaly
1341.jpg,Diode
8728.jpg,Vegetation
13065.jpg,No-Anomaly
10784.jpg,No-Anomaly
9477.jpg,Vegetation
3769.jpg,Cell-Multi
19805.jpg,No-Anomaly
11569.jpg,No-Anomaly
13621.jpg,No-Anomaly
12142.jpg,No-Anomaly
8824.jpg,Vegetation
8023.jpg,Hot-Spot-Multi
6294.jpg,Cell
15402.jpg,No-Anomaly
17521.jpg,No-Anomaly
14488.jpg,No-Anomaly
19882.jpg,No-Anomaly
11761.jpg,No-Anomaly
10550.jpg,No-Anomaly
1665.jpg,Diode
15922.jpg,No-Anomaly
4260.jpg,Cell-Multi
9417.jpg,Vegetation
9128.jpg,Vegetation
2715.jpg,Shadowing
6521.jpg,Cell
13655.jpg,No-Anomaly
13165.jpg,No-Anomaly
4231.jpg,Cell-Multi
18232.jpg,No-Anomaly
5987.jpg,Cell
11866.jpg,No-Anomaly
11865.jpg,No-Anomaly
6410.jpg,Cell
393.jpg,Offline-Module
13092.jpg,No-Anomaly
10657.jpg,No-Anomaly
13149.jpg,No-Anomaly
13317.jpg,No-Anomaly
13350.jpg,No-Anomaly
10700.jpg,No-Anomaly
19760.jpg,No-Anomaly
7636.jpg,Cracking
10807.jpg,No-Anomaly
14876.jpg,No-Anomaly
3289.jpg,Shadowing
13108.jpg,No-Anomaly
9206.jpg,Vegetation
15323.jpg,No-Anomaly
740.jpg,Offline-Module
388.jpg,Offline-Module
15837.jpg,No-Anomaly
555.jpg,Offline-Module
18867.jpg,No-Anomaly
9720.jpg,Vegetation
5603.jpg,Cell
14355.jpg,No-Anomaly
7683.jpg,Cracking
10466.jpg,No-Anomaly
18746.jpg,No-Anomaly
5158.jpg,Cell
13532.jpg,No-Anomaly
5419.jpg,Cell
17508.jpg,No-Anomaly
1980.jpg,Diode
1107.jpg,Diode
7426.jpg,Cracking
16454.jpg,No-Anomaly
5229.jpg,Cell
1079.jpg,Diode
4149.jpg,Cell-Multi
12572.jpg,No-Anomaly
10460.jpg,No-Anomaly
16632.jpg,No-Anomaly
11735.jpg,No-Anomaly
7684.jpg,Cracking
766.jpg,Offline-Module
16907.jpg,No-Anomaly
5415.jpg,Cell
811.jpg,Offline-Module
14773.jpg,No-Anomaly
3074.jpg,Shadowing
8717.jpg,Vegetation
2362.jpg,Diode
18895.jpg,No-Anomaly
9429.jpg,Vegetation
1279.jpg,Diode
7609.jpg,Cracking
15172.jpg,No-Anomaly
3947.jpg,Cell-Multi
5107.jpg,Cell
2940.jpg,Shadowing
3598.jpg,Cell-Multi
19700.jpg,No-Anomaly
18461.jpg,No-Anomaly
8797.jpg,Vegetation
19977.jpg,No-Anomaly
7533.jpg,Cracking
11428.jpg,No-Anomaly
6565.jpg,Cell
495.jpg,Offline-Module
12658.jpg,No-Anomaly
17136.jpg,No-Anomaly
9026.jpg,Vegetation
13148.jpg,No-Anomaly
16312.jpg,No-Anomaly
3316.jpg,Shadowing
19435.jpg,No-Anomaly
7159.jpg,Cracking
2353.jpg,Diode
7485.jpg,Cracking
6112.jpg,Cell
18686.jpg,No-Anomaly
3050.jpg,Shadowing
8363.jpg,Vegetation
18354.jpg,No-Anomaly
13696.jpg,No-Anomaly
6995.jpg,Cracking
14113.jpg,No-Anomaly
12807.jpg,No-Anomaly
14138.jpg,No-Anomaly
18865.jpg,No-Anomaly
2714.jpg,Shadowing
18975.jpg,No-Anomaly
7930.jpg,Hot-Spot-Multi
19451.jpg,No-Anomaly
525.jpg,Offline-Module
1565.jpg,Diode
14720.jpg,No-Anomaly
11853.jpg,No-Anomaly
3022.jpg,Shadowing
18283.jpg,No-Anomaly
18965.jpg,No-Anomaly
12982.jpg,No-Anomaly
17396.jpg,No-Anomaly
16061.jpg,No-Anomaly
7938.jpg,Hot-Spot-Multi
12499.jpg,No-Anomaly
8829.jpg,Vegetation
7592.jpg,Cracking
7345.jpg,Cracking
15275.jpg,No-Anomaly
14676.jpg,No-Anomaly
11728.jpg,No-Anomaly
15150.jpg,No-Anomaly
17449.jpg,No-Anomaly
15851.jpg,No-Anomaly
2436.jpg,Diode
3276.jpg,Shadowing
