img_id,label
11831,No-Anomaly
16989,No-Anomaly
17800,No-Anomaly
6727,Hot-Spot
3726,Cell-Multi
6528,Cell
3583,Cell-Multi
12180,No-Anomaly
17581,No-Anomaly
17358,No-Anomaly
12184,No-Anomaly
2403,Diode
5110,Cell
8015,Hot-Spot-Multi
5904,Cell
2305,Diode
5713,Cell
5677,Cell
18473,No-Anomaly
18013,No-Anomaly
18153,No-Anomaly
10054,No-Anomaly
16688,No-Anomaly
5446,Cell
17811,No-Anomaly
4692,Cell-Multi
19072,No-Anomaly
3836,Cell-Multi
2661,Shadowing
5195,Cell
15534,No-Anomaly
1925,Diode
17840,No-Anomaly
19299,No-Anomaly
1299,Diode
13257,No-Anomaly
16439,No-Anomaly
4237,Cell-Multi
9850,Vegetation
7367,Cracking
11667,No-Anomaly
11559,No-Anomaly
1944,Diode
2931,Shadowing
8762,Vegetation
3769,Cell-Multi
4696,Cell-Multi
14518,No-Anomaly
7889,Cracking
4958,Cell
12172,No-Anomaly
6484,Cell
18002,No-Anomaly
15385,No-Anomaly
276,Offline-Module
17649,No-Anomaly
1325,Diode
16527,No-Anomaly
12506,No-Anomaly
18235,No-Anomaly
7295,Cracking
485,Offline-Module
17182,No-Anomaly
13588,No-Anomaly
10131,No-Anomaly
1987,Diode
214,Offline-Module
2977,Shadowing
6840,Hot-Spot
18722,No-Anomaly
1542,Diode
2453,Diode
8361,Vegetation
5068,Cell
11451,No-Anomaly
702,Offline-Module
8647,Vegetation
9516,Vegetation
1993,Diode
15099,No-Anomaly
5717,Cell
9763,Vegetation
1492,Diode
8625,Vegetation
5042,Cell
2598,Shadowing
1019,Diode
11842,No-Anomaly
19187,No-Anomaly
3814,Cell-Multi
12582,No-Anomaly
11715,No-Anomaly
8859,Vegetation
351,Offline-Module
14156,No-Anomaly
4114,Cell-Multi
15815,No-Anomaly
14371,No-Anomaly
10714,No-Anomaly
18182,No-Anomaly
3236,Shadowing
824,Offline-Module
16870,No-Anomaly
14574,No-Anomaly
16673,No-Anomaly
7196,Cracking
15666,No-Anomaly
9495,Vegetation
11489,No-Anomaly
13389,No-Anomaly
13726,No-Anomaly
9393,Vegetation
5287,Cell
5328,Cell
683,Offline-Module
19351,No-Anomaly
11575,No-Anomaly
10023,No-Anomaly
13445,No-Anomaly
586,Offline-Module
11396,No-Anomaly
11276,No-Anomaly
9085,Vegetation
12763,No-Anomaly
4589,Cell-Multi
10996,No-Anomaly
10917,No-Anomaly
7837,Cracking
4849,Cell
15438,No-Anomaly
17175,No-Anomaly
1668,Diode
10610,No-Anomaly
14234,No-Anomaly
16652,No-Anomaly
13532,No-Anomaly
859,Diode-Multi
12362,No-Anomaly
6969,Hot-Spot
13448,No-Anomaly
13831,No-Anomaly
7825,Cracking
18211,No-Anomaly
8040,Hot-Spot-Multi
14811,No-Anomaly
8605,Vegetation
1435,Diode
8196,Soiling
7701,Cracking
17430,No-Anomaly
12215,No-Anomaly
907,Diode-Multi
13594,No-Anomaly
9830,Vegetation
18754,No-Anomaly
16509,No-Anomaly
546,Offline-Module
1511,Diode
2922,Shadowing
17985,No-Anomaly
1533,Diode
329,Offline-Module
8288,Soiling
15039,No-Anomaly
11053,No-Anomaly
6179,Cell
1952,Diode
1472,Diode
7805,Cracking
10148,No-Anomaly
14836,No-Anomaly
6718,Cell
10030,No-Anomaly
8475,Vegetation
4894,Cell
4492,Cell-Multi
1046,Diode
11058,No-Anomaly
3728,Cell-Multi
4757,Cell-Multi
15629,No-Anomaly
11816,No-Anomaly
19819,No-Anomaly
7291,Cracking
18871,No-Anomaly
12084,No-Anomaly
9880,Vegetation
19156,No-Anomaly
16590,No-Anomaly
14958,No-Anomaly
19860,No-Anomaly
3311,Shadowing
5253,Cell
461,Offline-Module
7697,Cracking
12429,No-Anomaly
7989,Hot-Spot-Multi
635,Offline-Module
18934,No-Anomaly
6736,Hot-Spot
3925,Cell-Multi
17866,No-Anomaly
5730,Cell
5876,Cell
15539,No-Anomaly
5749,Cell
6625,Cell
18567,No-Anomaly
13325,No-Anomaly
3617,Cell-Multi
18983,No-Anomaly
19189,No-Anomaly
12896,No-Anomaly
13344,No-Anomaly
5235,Cell
10269,No-Anomaly
5709,Cell
3017,Shadowing
4960,Cell
11131,No-Anomaly
8843,Vegetation
18384,No-Anomaly
3626,Cell-Multi
4615,Cell-Multi
12031,No-Anomaly
1823,Diode
5902,Cell
348,Offline-Module
17704,No-Anomaly
4431,Cell-Multi
8216,Soiling
19980,No-Anomaly
6200,Cell
18803,No-Anomaly
3513,Shadowing
9855,Vegetation
13995,No-Anomaly
14989,No-Anomaly
18128,No-Anomaly
16564,No-Anomaly
14330,No-Anomaly
2536,Shadowing
3704,Cell-Multi
18267,No-Anomaly
7531,Cracking
19301,No-Anomaly
6623,Cell
1263,Diode
16866,No-Anomaly
12749,No-Anomaly
10417,No-Anomaly
19981,No-Anomaly
10153,No-Anomaly
2932,Shadowing
4752,Cell-Multi
12120,No-Anomaly
2419,Diode
4243,Cell-Multi
3186,Shadowing
3717,Cell-Multi
19550,No-Anomaly
9572,Vegetation
11347,No-Anomaly
4448,Cell-Multi
9102,Vegetation
2147,Diode
16152,No-Anomaly
9531,Vegetation
6424,Cell
16323,No-Anomaly
9761,Vegetation
15572,No-Anomaly
4100,Cell-Multi
1746,Diode
14340,No-Anomaly
8817,Vegetation
7285,Cracking
17481,No-Anomaly
7844,Cracking
12493,No-Anomaly
4058,Cell-Multi
17392,No-Anomaly
19393,No-Anomaly
10280,No-Anomaly
3875,Cell-Multi
10513,No-Anomaly
860,Diode-Multi
8248,Soiling
17680,No-Anomaly
7335,Cracking
3870,Cell-Multi
2576,Shadowing
19073,No-Anomaly
11763,No-Anomaly
5648,Cell
14355,No-Anomaly
12619,No-Anomaly
2450,Diode
10550,No-Anomaly
14637,No-Anomaly
6859,Hot-Spot
1713,Diode
3279,Shadowing
14861,No-Anomaly
19016,No-Anomaly
18036,No-Anomaly
2532,Shadowing
9736,Vegetation
754,Offline-Module
16441,No-Anomaly
4330,Cell-Multi
7418,Cracking
5941,Cell
17283,No-Anomaly
5852,Cell
11227,No-Anomaly
19651,No-Anomaly
10561,No-Anomaly
19605,No-Anomaly
9985,Vegetation
12086,No-Anomaly
9748,Vegetation
13328,No-Anomaly
16194,No-Anomaly
12346,No-Anomaly
3187,Shadowing
450,Offline-Module
3286,Shadowing
14722,No-Anomaly
8971,Vegetation
12558,No-Anomaly
6934,Hot-Spot
6849,Hot-Spot
18790,No-Anomaly
13324,No-Anomaly
8981,Vegetation
10154,No-Anomaly
398,Offline-Module
5491,Cell
3049,Shadowing
14887,No-Anomaly
4352,Cell-Multi
15527,No-Anomaly
6842,Hot-Spot
6652,Cell
15868,No-Anomaly
12625,No-Anomaly
18735,No-Anomaly
13875,No-Anomaly
7384,Cracking
13426,No-Anomaly
10144,No-Anomaly
1152,Diode
14420,No-Anomaly
17887,No-Anomaly
1130,Diode
15680,No-Anomaly
1346,Diode
7862,Cracking
4076,Cell-Multi
19077,No-Anomaly
9079,Vegetation
13795,No-Anomaly
4479,Cell-Multi
10965,No-Anomaly
5888,Cell
5734,Cell
16408,No-Anomaly
13895,No-Anomaly
4686,Cell-Multi
1820,Diode
18893,No-Anomaly
9811,Vegetation
3131,Shadowing
6822,Hot-Spot
13103,No-Anomaly
4253,Cell-Multi
4405,Cell-Multi
8979,Vegetation
15987,No-Anomaly
862,Diode-Multi
3121,Shadowing
9590,Vegetation
10385,No-Anomaly
8567,Vegetation
15704,No-Anomaly
7926,Hot-Spot-Multi
3505,Shadowing
10415,No-Anomaly
13138,No-Anomaly
4080,Cell-Multi
15865,No-Anomaly
37,Offline-Module
12449,No-Anomaly
5704,Cell
16303,No-Anomaly
7815,Cracking
15700,No-Anomaly
447,Offline-Module
8194,Soiling
15107,No-Anomaly
18215,No-Anomaly
19621,No-Anomaly
3495,Shadowing
6943,Hot-Spot
6509,Cell
4763,Cell-Multi
6570,Cell
14223,No-Anomaly
986,Diode-Multi
6135,Cell
17679,No-Anomaly
6836,Hot-Spot
13424,No-Anomaly
10853,No-Anomaly
9906,Vegetation
4739,Cell-Multi
4171,Cell-Multi
18427,No-Anomaly
10897,No-Anomaly
6117,Cell
12503,No-Anomaly
9582,Vegetation
6921,Hot-Spot
47,Offline-Module
1179,Diode
16039,No-Anomaly
7657,Cracking
12249,No-Anomaly
4047,Cell-Multi
16626,No-Anomaly
17427,No-Anomaly
13281,No-Anomaly
6006,Cell
13613,No-Anomaly
19390,No-Anomaly
8951,Vegetation
11645,No-Anomaly
8291,Soiling
10409,No-Anomaly
11285,No-Anomaly
1099,Diode
6422,Cell
11280,No-Anomaly
3878,Cell-Multi
19715,No-Anomaly
4898,Cell
4772,Cell-Multi
2737,Shadowing
19653,No-Anomaly
2537,Shadowing
436,Offline-Module
14986,No-Anomaly
7248,Cracking
14415,No-Anomaly
19915,No-Anomaly
11979,No-Anomaly
3953,Cell-Multi
5038,Cell
12857,No-Anomaly
15186,No-Anomaly
14622,No-Anomaly
19729,No-Anomaly
12540,No-Anomaly
4182,Cell-Multi
10538,No-Anomaly
12985,No-Anomaly
14484,No-Anomaly
10579,No-Anomaly
17143,No-Anomaly
12829,No-Anomaly
19309,No-Anomaly
14712,No-Anomaly
9111,Vegetation
10146,No-Anomaly
624,Offline-Module
13033,No-Anomaly
11933,No-Anomaly
12193,No-Anomaly
8973,Vegetation
12726,No-Anomaly
17719,No-Anomaly
11547,No-Anomaly
14037,No-Anomaly
2750,Shadowing
4957,Cell
18233,No-Anomaly
2071,Diode
15268,No-Anomaly
2227,Diode
16082,No-Anomaly
14775,No-Anomaly
18257,No-Anomaly
4426,Cell-Multi
9249,Vegetation
9936,Vegetation
14832,No-Anomaly
3535,Shadowing
13897,No-Anomaly
11078,No-Anomaly
14309,No-Anomaly
9322,Vegetation
1391,Diode
19465,No-Anomaly
15502,No-Anomaly
10653,No-Anomaly
10696,No-Anomaly
18900,No-Anomaly
2717,Shadowing
17978,No-Anomaly
3995,Cell-Multi
8717,Vegetation
16639,No-Anomaly
5026,Cell
4494,Cell-Multi
113,Offline-Module
9801,Vegetation
15918,No-Anomaly
14276,No-Anomaly
15827,No-Anomaly
17847,No-Anomaly
18606,No-Anomaly
19326,No-Anomaly
4910,Cell
7567,Cracking
9584,Vegetation
4238,Cell-Multi
18491,No-Anomaly
18568,No-Anomaly
8941,Vegetation
1996,Diode
5242,Cell
19382,No-Anomaly
19921,No-Anomaly
16537,No-Anomaly
19804,No-Anomaly
4423,Cell-Multi
5695,Cell
8395,Vegetation
14120,No-Anomaly
9640,Vegetation
8790,Vegetation
2770,Shadowing
2114,Diode
1604,Diode
19126,No-Anomaly
7307,Cracking
11202,No-Anomaly
14388,No-Anomaly
16517,No-Anomaly
14970,No-Anomaly
7302,Cracking
2074,Diode
5886,Cell
2077,Diode
14547,No-Anomaly
18668,No-Anomaly
13868,No-Anomaly
6962,Hot-Spot
16855,No-Anomaly
7816,Cracking
16576,No-Anomaly
17896,No-Anomaly
13520,No-Anomaly
10944,No-Anomaly
8835,Vegetation
11832,No-Anomaly
6381,Cell
14161,No-Anomaly
12107,No-Anomaly
8636,Vegetation
14506,No-Anomaly
13751,No-Anomaly
16571,No-Anomaly
627,Offline-Module
10655,No-Anomaly
16504,No-Anomaly
15624,No-Anomaly
5145,Cell
13416,No-Anomaly
2846,Shadowing
1646,Diode
3612,Cell-Multi
6464,Cell
1272,Diode
8407,Vegetation
16285,No-Anomaly
15893,No-Anomaly
13866,No-Anomaly
19569,No-Anomaly
8150,Hot-Spot-Multi
7856,Cracking
12491,No-Anomaly
5230,Cell
788,Offline-Module
10677,No-Anomaly
8542,Vegetation
7919,Hot-Spot-Multi
13071,No-Anomaly
9383,Vegetation
3064,Shadowing
18382,No-Anomaly
14772,No-Anomaly
7167,Cracking
13980,No-Anomaly
18520,No-Anomaly
3782,Cell-Multi
11793,No-Anomaly
18773,No-Anomaly
9205,Vegetation
3433,Shadowing
9609,Vegetation
9558,Vegetation
7393,Cracking
4115,Cell-Multi
17910,No-Anomaly
11638,No-Anomaly
9060,Vegetation
3767,Cell-Multi
13583,No-Anomaly
6843,Hot-Spot
16102,No-Anomaly
13028,No-Anomaly
15042,No-Anomaly
1108,Diode
17997,No-Anomaly
3764,Cell-Multi
3944,Cell-Multi
4753,Cell-Multi
8085,Hot-Spot-Multi
3052,Shadowing
15952,No-Anomaly
8164,Soiling
19317,No-Anomaly
16921,No-Anomaly
15051,No-Anomaly
3979,Cell-Multi
18391,No-Anomaly
19112,No-Anomaly
13782,No-Anomaly
19661,No-Anomaly
17414,No-Anomaly
3650,Cell-Multi
8477,Vegetation
14810,No-Anomaly
1867,Diode
12489,No-Anomaly
8470,Vegetation
2665,Shadowing
6363,Cell
2393,Diode
19539,No-Anomaly
7781,Cracking
8851,Vegetation
2568,Shadowing
16094,No-Anomaly
17783,No-Anomaly
14693,No-Anomaly
17324,No-Anomaly
6321,Cell
3462,Shadowing
12195,No-Anomaly
12340,No-Anomaly
2366,Diode
6402,Cell
6552,Cell
14604,No-Anomaly
4566,Cell-Multi
15219,No-Anomaly
11934,No-Anomaly
9130,Vegetation
14011,No-Anomaly
900,Diode-Multi
15080,No-Anomaly
1008,Diode
11722,No-Anomaly
19040,No-Anomaly
5232,Cell
5769,Cell
19262,No-Anomaly
5543,Cell
19961,No-Anomaly
18566,No-Anomaly
18544,No-Anomaly
2028,Diode
11753,No-Anomaly
7540,Cracking
158,Offline-Module
15627,No-Anomaly
11494,No-Anomaly
18899,No-Anomaly
852,Diode-Multi
10263,No-Anomaly
9765,Vegetation
3705,Cell-Multi
13084,No-Anomaly
14353,No-Anomaly
4954,Cell
7228,Cracking
11777,No-Anomaly
9405,Vegetation
8402,Vegetation
5371,Cell
5259,Cell
19281,No-Anomaly
16573,No-Anomaly
3739,Cell-Multi
13666,No-Anomaly
15008,No-Anomaly
8223,Soiling
14580,No-Anomaly
14219,No-Anomaly
15723,No-Anomaly
5185,Cell
17348,No-Anomaly
14401,No-Anomaly
6830,Hot-Spot
6902,Hot-Spot
5697,Cell
3803,Cell-Multi
2193,Diode
17890,No-Anomaly
3615,Cell-Multi
14304,No-Anomaly
5404,Cell
14603,No-Anomaly
18926,No-Anomaly
5721,Cell
13301,No-Anomaly
10752,No-Anomaly
2306,Diode
4167,Cell-Multi
11682,No-Anomaly
376,Offline-Module
4234,Cell-Multi
17483,No-Anomaly
10773,No-Anomaly
5431,Cell
19831,No-Anomaly
1029,Diode
3587,Cell-Multi
6449,Cell
712,Offline-Module
2539,Shadowing
12109,No-Anomaly
10724,No-Anomaly
14650,No-Anomaly
14688,No-Anomaly
10482,No-Anomaly
269,Offline-Module
19255,No-Anomaly
15565,No-Anomaly
16787,No-Anomaly
17957,No-Anomaly
13066,No-Anomaly
4478,Cell-Multi
2127,Diode
10842,No-Anomaly
14918,No-Anomaly
9188,Vegetation
16271,No-Anomaly
18649,No-Anomaly
4815,Cell-Multi
6328,Cell
6227,Cell
11998,No-Anomaly
2807,Shadowing
1997,Diode
15054,No-Anomaly
4260,Cell-Multi
17114,No-Anomaly
19970,No-Anomaly
618,Offline-Module
11943,No-Anomaly
10802,No-Anomaly
9076,Vegetation
13453,No-Anomaly
11113,No-Anomaly
8936,Vegetation
7650,Cracking
2298,Diode
12509,No-Anomaly
7640,Cracking
11893,No-Anomaly
4462,Cell-Multi
4919,Cell
11199,No-Anomaly
6504,Cell
1941,Diode
3751,Cell-Multi
15133,No-Anomaly
15729,No-Anomaly
9154,Vegetation
19618,No-Anomaly
11387,No-Anomaly
421,Offline-Module
10491,No-Anomaly
7312,Cracking
11473,No-Anomaly
19772,No-Anomaly
11860,No-Anomaly
11751,No-Anomaly
5667,Cell
13906,No-Anomaly
16882,No-Anomaly
2503,Shadowing
18455,No-Anomaly
631,Offline-Module
2756,Shadowing
2987,Shadowing
3871,Cell-Multi
19808,No-Anomaly
2629,Shadowing
1315,Diode
2824,Shadowing
11234,No-Anomaly
16331,No-Anomaly
8304,Soiling
4648,Cell-Multi
18748,No-Anomaly
12382,No-Anomaly
7577,Cracking
1110,Diode
14174,No-Anomaly
15172,No-Anomaly
9264,Vegetation
17656,No-Anomaly
11468,No-Anomaly
18156,No-Anomaly
5390,Cell
17943,No-Anomaly
17924,No-Anomaly
7619,Cracking
17491,No-Anomaly
18465,No-Anomaly
5128,Cell
16132,No-Anomaly
16205,No-Anomaly
14893,No-Anomaly
13117,No-Anomaly
8497,Vegetation
11764,No-Anomaly
19080,No-Anomaly
8292,Soiling
9613,Vegetation
2102,Diode
19509,No-Anomaly
14920,No-Anomaly
16967,No-Anomaly
5615,Cell
19049,No-Anomaly
9837,Vegetation
10908,No-Anomaly
11425,No-Anomaly
12125,No-Anomaly
16224,No-Anomaly
15504,No-Anomaly
2983,Shadowing
13115,No-Anomaly
889,Diode-Multi
15894,No-Anomaly
16240,No-Anomaly
87,Offline-Module
19206,No-Anomaly
1557,Diode
18387,No-Anomaly
17330,No-Anomaly
17742,No-Anomaly
19221,No-Anomaly
9999,Vegetation
15115,No-Anomaly
8271,Soiling
18123,No-Anomaly
10858,No-Anomaly
17321,No-Anomaly
4676,Cell-Multi
13519,No-Anomaly
8920,Vegetation
9664,Vegetation
16844,No-Anomaly
19857,No-Anomaly
4102,Cell-Multi
7172,Cracking
11989,No-Anomaly
16838,No-Anomaly
7146,Cracking
7702,Cracking
3369,Shadowing
5966,Cell
14436,No-Anomaly
6866,Hot-Spot
3763,Cell-Multi
732,Offline-Module
2159,Diode
12017,No-Anomaly
13625,No-Anomaly
8316,Soiling
5441,Cell
14819,No-Anomaly
1804,Diode
8571,Vegetation
5803,Cell
12654,No-Anomaly
12281,No-Anomaly
5121,Cell
11207,No-Anomaly
15615,No-Anomaly
8001,Hot-Spot-Multi
11329,No-Anomaly
332,Offline-Module
17670,No-Anomaly
17477,No-Anomaly
12648,No-Anomaly
7310,Cracking
14755,No-Anomaly
15069,No-Anomaly
7250,Cracking
5499,Cell
8232,Soiling
14407,No-Anomaly
1246,Diode
5654,Cell
19963,No-Anomaly
14971,No-Anomaly
1689,Diode
1691,Diode
11166,No-Anomaly
2492,Diode
14482,No-Anomaly
5637,Cell
15156,No-Anomaly
14967,No-Anomaly
17148,No-Anomaly
16108,No-Anomaly
2179,Diode
1949,Diode
7969,Hot-Spot-Multi
6576,Cell
17023,No-Anomaly
6507,Cell
12687,No-Anomaly
14610,No-Anomaly
2585,Shadowing
10628,No-Anomaly
10570,No-Anomaly
10219,No-Anomaly
7282,Cracking
1409,Diode
14128,No-Anomaly
5664,Cell
19760,No-Anomaly
46,Offline-Module
4241,Cell-Multi
8047,Hot-Spot-Multi
10907,No-Anomaly
17352,No-Anomaly
16088,No-Anomaly
5729,Cell
11381,No-Anomaly
19220,No-Anomaly
11465,No-Anomaly
10293,No-Anomaly
1659,Diode
1249,Diode
2145,Diode
12898,No-Anomaly
19781,No-Anomaly
3363,Shadowing
2617,Shadowing
19290,No-Anomaly
634,Offline-Module
6456,Cell
19109,No-Anomaly
12828,No-Anomaly
2640,Shadowing
18195,No-Anomaly
3747,Cell-Multi
813,Offline-Module
5964,Cell
4900,Cell
13898,No-Anomaly
14230,No-Anomaly
17398,No-Anomaly
9137,Vegetation
10642,No-Anomaly
18725,No-Anomaly
8537,Vegetation
17666,No-Anomaly
2755,Shadowing
18884,No-Anomaly
273,Offline-Module
4310,Cell-Multi
14981,No-Anomaly
19331,No-Anomaly
5661,Cell
15152,No-Anomaly
10673,No-Anomaly
12339,No-Anomaly
17101,No-Anomaly
12514,No-Anomaly
7106,Cracking
2500,Diode
12073,No-Anomaly
19870,No-Anomaly
516,Offline-Module
549,Offline-Module
10354,No-Anomaly
16369,No-Anomaly
2050,Diode
1620,Diode
8738,Vegetation
5970,Cell
14267,No-Anomaly
17872,No-Anomaly
13677,No-Anomaly
17664,No-Anomaly
19625,No-Anomaly
17230,No-Anomaly
6720,Cell
11363,No-Anomaly
4683,Cell-Multi
9406,Vegetation
12701,No-Anomaly
8147,Hot-Spot-Multi
7595,Cracking
6214,Cell
13561,No-Anomaly
14370,No-Anomaly
6990,Cracking
17136,No-Anomaly
1938,Diode
15544,No-Anomaly
8029,Hot-Spot-Multi
3783,Cell-Multi
19046,No-Anomaly
3654,Cell-Multi
5036,Cell
18336,No-Anomaly
9260,Vegetation
10871,No-Anomaly
14381,No-Anomaly
8181,Soiling
17208,No-Anomaly
9901,Vegetation
1230,Diode
14631,No-Anomaly
19025,No-Anomaly
2765,Shadowing
12430,No-Anomaly
8724,Vegetation
357,Offline-Module
9185,Vegetation
8028,Hot-Spot-Multi
3229,Shadowing
9392,Vegetation
13289,No-Anomaly
11521,No-Anomaly
169,Offline-Module
6295,Cell
11483,No-Anomaly
11022,No-Anomaly
2719,Shadowing
15873,No-Anomaly
16779,No-Anomaly
12688,No-Anomaly
9103,Vegetation
5138,Cell
14372,No-Anomaly
11769,No-Anomaly
17022,No-Anomaly
1882,Diode
1184,Diode
18820,No-Anomaly
1248,Diode
12230,No-Anomaly
7322,Cracking
4855,Cell
3020,Shadowing
15810,No-Anomaly
14382,No-Anomaly
10046,No-Anomaly
9367,Vegetation
13190,No-Anomaly
6278,Cell
13095,No-Anomaly
18973,No-Anomaly
4199,Cell-Multi
15030,No-Anomaly
17607,No-Anomaly
7983,Hot-Spot-Multi
9380,Vegetation
1142,Diode
18459,No-Anomaly
12302,No-Anomaly
16970,No-Anomaly
820,Offline-Module
368,Offline-Module
15967,No-Anomaly
630,Offline-Module
3132,Shadowing
19816,No-Anomaly
1109,Diode
7109,Cracking
16522,No-Anomaly
16623,No-Anomaly
16455,No-Anomaly
10801,No-Anomaly
14917,No-Anomaly
17809,No-Anomaly
6574,Cell
605,Offline-Module
2959,Shadowing
14195,No-Anomaly
7681,Cracking
919,Diode-Multi
11978,No-Anomaly
10051,No-Anomaly
16218,No-Anomaly
1772,Diode
15441,No-Anomaly
16163,No-Anomaly
1761,Diode
4833,Cell-Multi
14672,No-Anomaly
18940,No-Anomaly
2650,Shadowing
14467,No-Anomaly
11981,No-Anomaly
17521,No-Anomaly
10946,No-Anomaly
15474,No-Anomaly
1891,Diode
7361,Cracking
2482,Diode
5743,Cell
2763,Shadowing
18350,No-Anomaly
12483,No-Anomaly
1669,Diode
2957,Shadowing
3136,Shadowing
278,Offline-Module
3376,Shadowing
9723,Vegetation
17803,No-Anomaly
9865,Vegetation
12732,No-Anomaly
12712,No-Anomaly
9439,Vegetation
9804,Vegetation
16293,No-Anomaly
17690,No-Anomaly
15500,No-Anomaly
10924,No-Anomaly
18572,No-Anomaly
4228,Cell-Multi
9447,Vegetation
6483,Cell
7258,Cracking
11255,No-Anomaly
10658,No-Anomaly
13184,No-Anomaly
3980,Cell-Multi
18912,No-Anomaly
8667,Vegetation
7695,Cracking
16892,No-Anomaly
19669,No-Anomaly
11706,No-Anomaly
10069,No-Anomaly
32,Offline-Module
7501,Cracking
7189,Cracking
19122,No-Anomaly
501,Offline-Module
17199,No-Anomaly
11442,No-Anomaly
445,Offline-Module
8014,Hot-Spot-Multi
14681,No-Anomaly
5845,Cell
13320,No-Anomaly
17753,No-Anomaly
10059,No-Anomaly
3106,Shadowing
3464,Shadowing
191,Offline-Module
8713,Vegetation
17501,No-Anomaly
18286,No-Anomaly
19422,No-Anomaly
6294,Cell
6033,Cell
17308,No-Anomaly
13200,No-Anomaly
19398,No-Anomaly
4454,Cell-Multi
10120,No-Anomaly
12595,No-Anomaly
4621,Cell-Multi
4787,Cell-Multi
9874,Vegetation
14164,No-Anomaly
8597,Vegetation
12607,No-Anomaly
8226,Soiling
18137,No-Anomaly
3552,Shadowing
6333,Cell
901,Diode-Multi
3202,Shadowing
322,Offline-Module
6739,Hot-Spot
14612,No-Anomaly
15412,No-Anomaly
18747,No-Anomaly
9551,Vegetation
1635,Diode
12833,No-Anomaly
990,Diode-Multi
6291,Cell
8351,Soiling
1159,Diode
1116,Diode
3602,Cell-Multi
6089,Cell
19563,No-Anomaly
1623,Diode
13178,No-Anomaly
18705,No-Anomaly
4079,Cell-Multi
10889,No-Anomaly
1836,Diode
12487,No-Anomaly
19391,No-Anomaly
10888,No-Anomaly
14803,No-Anomaly
1592,Diode
7829,Cracking
2529,Shadowing
17436,No-Anomaly
16842,No-Anomaly
7149,Cracking
730,Offline-Module
1787,Diode
868,Diode-Multi
2486,Diode
18788,No-Anomaly
3813,Cell-Multi
7663,Cracking
3882,Cell-Multi
15270,No-Anomaly
16755,No-Anomaly
5273,Cell
18325,No-Anomaly
18914,No-Anomaly
9125,Vegetation
3028,Shadowing
4321,Cell-Multi
10179,No-Anomaly
12559,No-Anomaly
5478,Cell
8356,Soiling
6276,Cell
5016,Cell
18589,No-Anomaly
10041,No-Anomaly
3718,Cell-Multi
9911,Vegetation
16477,No-Anomaly
9777,Vegetation
12276,No-Anomaly
13387,No-Anomaly
12039,No-Anomaly
6559,Cell
10085,No-Anomaly
16272,No-Anomaly
10058,No-Anomaly
4640,Cell-Multi
4400,Cell-Multi
12059,No-Anomaly
9976,Vegetation
2615,Shadowing
7397,Cracking
2985,Shadowing
18753,No-Anomaly
16131,No-Anomaly
1961,Diode
14177,No-Anomaly
5613,Cell
16850,No-Anomaly
6531,Cell
14591,No-Anomaly
3175,Shadowing
15095,No-Anomaly
10126,No-Anomaly
13333,No-Anomaly
17532,No-Anomaly
19951,No-Anomaly
5296,Cell
6488,Cell
2166,Diode
18635,No-Anomaly
18262,No-Anomaly
1085,Diode
7696,Cracking
14686,No-Anomaly
3252,Shadowing
10603,No-Anomaly
5103,Cell
9440,Vegetation
3920,Cell-Multi
19186,No-Anomaly
3137,Shadowing
7817,Cracking
13436,No-Anomaly
4947,Cell
4592,Cell-Multi
5045,Cell
16924,No-Anomaly
8534,Vegetation
8953,Vegetation
6810,Hot-Spot
7936,Hot-Spot-Multi
5526,Cell
9931,Vegetation
6082,Cell
17777,No-Anomaly
6673,Cell
7306,Cracking
11917,No-Anomaly
7897,Cracking
13699,No-Anomaly
16431,No-Anomaly
15120,No-Anomaly
18630,No-Anomaly
16977,No-Anomaly
19042,No-Anomaly
14102,No-Anomaly
585,Offline-Module
6912,Hot-Spot
14244,No-Anomaly
3756,Cell-Multi
18421,No-Anomaly
6249,Cell
19104,No-Anomaly
16220,No-Anomaly
6140,Cell
9725,Vegetation
18200,No-Anomaly
14193,No-Anomaly
9097,Vegetation
17636,No-Anomaly
15866,No-Anomaly
13736,No-Anomaly
13522,No-Anomaly
2170,Diode
13065,No-Anomaly
7370,Cracking
11797,No-Anomaly
18857,No-Anomaly
6853,Hot-Spot
12171,No-Anomaly
7939,Hot-Spot-Multi
15969,No-Anomaly
15884,No-Anomaly
91,Offline-Module
13297,No-Anomaly
5136,Cell
15064,No-Anomaly
7050,Cracking
10483,No-Anomaly
12380,No-Anomaly
6941,Hot-Spot
7791,Cracking
383,Offline-Module
1810,Diode
12793,No-Anomaly
14032,No-Anomaly
13518,No-Anomaly
7086,Cracking
12399,No-Anomaly
9039,Vegetation
16753,No-Anomaly
14773,No-Anomaly
13401,No-Anomaly
13250,No-Anomaly
16934,No-Anomaly
12194,No-Anomaly
1247,Diode
2325,Diode
11532,No-Anomaly
6450,Cell
18090,No-Anomaly
11263,No-Anomaly
2445,Diode
8208,Soiling
13701,No-Anomaly
1196,Diode
8812,Vegetation
915,Diode-Multi
13260,No-Anomaly
16979,No-Anomaly
14447,No-Anomaly
14657,No-Anomaly
10832,No-Anomaly
4983,Cell
3741,Cell-Multi
9907,Vegetation
8626,Vegetation
2775,Shadowing
19753,No-Anomaly
10915,No-Anomaly
11954,No-Anomaly
6832,Hot-Spot
7568,Cracking
18043,No-Anomaly
3977,Cell-Multi
